acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0.469,https://api.spotify.com/v1/audio-analysis/7m9OqQk4RVRkw9JJdeAw96,0.872,119133,0.391,7m9OqQk4RVRkw9JJdeAw96,4.13e-06,0,0.297,-9.144,0,0.242,134.021,4,https://api.spotify.com/v1/tracks/7m9OqQk4RVRkw9JJdeAw96,audio_features,spotify:track:7m9OqQk4RVRkw9JJdeAw96,0.437
0.0172,https://api.spotify.com/v1/audio-analysis/7AQim7LbvFVZJE3O8TYgf2,0.797,146520,0.533,7AQim7LbvFVZJE3O8TYgf2,0.000152,0,0.103,-9.74,0,0.0412,131.036,4,https://api.spotify.com/v1/tracks/7AQim7LbvFVZJE3O8TYgf2,audio_features,spotify:track:7AQim7LbvFVZJE3O8TYgf2,0.329
0.159,https://api.spotify.com/v1/audio-analysis/3tcoEYOZUHKB3RKNByIN13,0.902,177048,0.673,3tcoEYOZUHKB3RKNByIN13,0.0,4,0.289,-7.481,1,0.458,132.066,4,https://api.spotify.com/v1/tracks/3tcoEYOZUHKB3RKNByIN13,audio_features,spotify:track:3tcoEYOZUHKB3RKNByIN13,0.615
0.0043,https://api.spotify.com/v1/audio-analysis/5tRmoZRoupvMYPV1oezFrH,0.623,173798,0.58,5tRmoZRoupvMYPV1oezFrH,0.0,8,0.394,-7.076,1,0.332,163.159,4,https://api.spotify.com/v1/tracks/5tRmoZRoupvMYPV1oezFrH,audio_features,spotify:track:5tRmoZRoupvMYPV1oezFrH,0.301
0.0112,https://api.spotify.com/v1/audio-analysis/0QV16pno66L6K3fn4W13b7,0.788,189230,0.689,0QV16pno66L6K3fn4W13b7,0.0,8,0.22,-7.211,1,0.13,136.045,4,https://api.spotify.com/v1/tracks/0QV16pno66L6K3fn4W13b7,audio_features,spotify:track:0QV16pno66L6K3fn4W13b7,0.681
0.0459,https://api.spotify.com/v1/audio-analysis/5O8x1YlmLQopQHErxtDfi9,0.778,190355,0.707,5O8x1YlmLQopQHErxtDfi9,0.0,4,0.111,-3.606,0,0.0746,126.684,4,https://api.spotify.com/v1/tracks/5O8x1YlmLQopQHErxtDfi9,audio_features,spotify:track:5O8x1YlmLQopQHErxtDfi9,0.458
0.847,https://api.spotify.com/v1/audio-analysis/3GVkPk8mqxz0itaAriG1L7,0.734,95467,0.57,3GVkPk8mqxz0itaAriG1L7,2.14e-05,7,0.112,-7.066,0,0.133,129.953,4,https://api.spotify.com/v1/tracks/3GVkPk8mqxz0itaAriG1L7,audio_features,spotify:track:3GVkPk8mqxz0itaAriG1L7,0.689
0.105,https://api.spotify.com/v1/audio-analysis/5Y3Tj0wJhKAaPbwWxXxZGS,0.585,233645,0.691,5Y3Tj0wJhKAaPbwWxXxZGS,0.0,0,0.088,-6.015,1,0.259,125.978,4,https://api.spotify.com/v1/tracks/5Y3Tj0wJhKAaPbwWxXxZGS,audio_features,spotify:track:5Y3Tj0wJhKAaPbwWxXxZGS,0.349
0.0541,https://api.spotify.com/v1/audio-analysis/1MJErNPIQUoEMu4YUUmecm,0.859,258789,0.563,1MJErNPIQUoEMu4YUUmecm,0.0,1,0.0685,-6.635,0,0.112,119.934,4,https://api.spotify.com/v1/tracks/1MJErNPIQUoEMu4YUUmecm,audio_features,spotify:track:1MJErNPIQUoEMu4YUUmecm,0.412
0.782,https://api.spotify.com/v1/audio-analysis/5TXDeTFVRVY7Cvt0Dw4vWW,0.746,120027,0.251,5TXDeTFVRVY7Cvt0Dw4vWW,0.00203,11,0.106,-16.169,0,0.259,139.999,4,https://api.spotify.com/v1/tracks/5TXDeTFVRVY7Cvt0Dw4vWW,audio_features,spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW,0.18
0.585,https://api.spotify.com/v1/audio-analysis/2H3wWrnO758y0fPH7Ilerg,0.769,144733,0.156,2H3wWrnO758y0fPH7Ilerg,0.015,11,0.102,-10.7,0,0.035,105.95,4,https://api.spotify.com/v1/tracks/2H3wWrnO758y0fPH7Ilerg,audio_features,spotify:track:2H3wWrnO758y0fPH7Ilerg,0.527
0.409,https://api.spotify.com/v1/audio-analysis/14nAQy3fHVzDb7LKxpS7Ld,0.697,264124,0.531,14nAQy3fHVzDb7LKxpS7Ld,0.0,10,0.142,-5.527,0,0.0402,139.972,4,https://api.spotify.com/v1/tracks/14nAQy3fHVzDb7LKxpS7Ld,audio_features,spotify:track:14nAQy3fHVzDb7LKxpS7Ld,0.621
0.307,https://api.spotify.com/v1/audio-analysis/2UwbhMie1EAYuTZ0QXeMwl,0.731,163202,0.204,2UwbhMie1EAYuTZ0QXeMwl,0.0109,9,0.0989,-11.314,0,0.0369,142.141,4,https://api.spotify.com/v1/tracks/2UwbhMie1EAYuTZ0QXeMwl,audio_features,spotify:track:2UwbhMie1EAYuTZ0QXeMwl,0.191
0.222,https://api.spotify.com/v1/audio-analysis/2ZdCrBA52bb4pIG3tOOZiQ,0.747,173419,0.606,2ZdCrBA52bb4pIG3tOOZiQ,0.0,4,0.281,-5.286,1,0.172,155.055,4,https://api.spotify.com/v1/tracks/2ZdCrBA52bb4pIG3tOOZiQ,audio_features,spotify:track:2ZdCrBA52bb4pIG3tOOZiQ,0.2
0.768,https://api.spotify.com/v1/audio-analysis/2yZax79pOrYuyIFVW2cZY2,0.735,129720,0.197,2yZax79pOrYuyIFVW2cZY2,0.000276,3,0.296,-13.378,0,0.537,147.899,4,https://api.spotify.com/v1/tracks/2yZax79pOrYuyIFVW2cZY2,audio_features,spotify:track:2yZax79pOrYuyIFVW2cZY2,0.383
0.741,https://api.spotify.com/v1/audio-analysis/0ro5QCkSCtbfhMHnvMase3,0.728,201544,0.73,0ro5QCkSCtbfhMHnvMase3,0.0,5,0.705,-5.402,1,0.213,136.052,4,https://api.spotify.com/v1/tracks/0ro5QCkSCtbfhMHnvMase3,audio_features,spotify:track:0ro5QCkSCtbfhMHnvMase3,0.736
0.0209,https://api.spotify.com/v1/audio-analysis/2O1qYJTA2BI5ypFFqEZhh4,0.651,274880,0.68,2O1qYJTA2BI5ypFFqEZhh4,0.0,8,0.381,-6.057,0,0.0647,127.001,4,https://api.spotify.com/v1/tracks/2O1qYJTA2BI5ypFFqEZhh4,audio_features,spotify:track:2O1qYJTA2BI5ypFFqEZhh4,0.092
0.34,https://api.spotify.com/v1/audio-analysis/57nQyFocXZrKvWg5ZPYSoG,0.427,199211,0.698,57nQyFocXZrKvWg5ZPYSoG,0.0,1,0.0817,-6.06,1,0.247,93.611,5,https://api.spotify.com/v1/tracks/57nQyFocXZrKvWg5ZPYSoG,audio_features,spotify:track:57nQyFocXZrKvWg5ZPYSoG,0.447
0.859,https://api.spotify.com/v1/audio-analysis/05bnEv2dpFzmGVLGdjD9UP,0.57,163840,0.0279,05bnEv2dpFzmGVLGdjD9UP,0.0892,1,0.254,-22.282,1,0.0588,84.902,4,https://api.spotify.com/v1/tracks/05bnEv2dpFzmGVLGdjD9UP,audio_features,spotify:track:05bnEv2dpFzmGVLGdjD9UP,0.28
0.461,https://api.spotify.com/v1/audio-analysis/0VJYhKhrHgJ7fgjGaC2k07,0.597,50748,0.113,0VJYhKhrHgJ7fgjGaC2k07,0.000393,0,0.148,-34.475,1,0.954,81.311,5,https://api.spotify.com/v1/tracks/0VJYhKhrHgJ7fgjGaC2k07,audio_features,spotify:track:0VJYhKhrHgJ7fgjGaC2k07,0.313
0.973,https://api.spotify.com/v1/audio-analysis/2vQwlW8H1jFveGNXwZfJCV,0.461,86827,0.0279,2vQwlW8H1jFveGNXwZfJCV,0.00226,0,0.169,-21.992,1,0.0412,88.388,4,https://api.spotify.com/v1/tracks/2vQwlW8H1jFveGNXwZfJCV,audio_features,spotify:track:2vQwlW8H1jFveGNXwZfJCV,0.354
0.737,https://api.spotify.com/v1/audio-analysis/5xbrhx2tMMcN68IT3cJbhS,0.57,99707,0.285,5xbrhx2tMMcN68IT3cJbhS,0.0133,9,0.108,-14.125,0,0.0381,83.485,4,https://api.spotify.com/v1/tracks/5xbrhx2tMMcN68IT3cJbhS,audio_features,spotify:track:5xbrhx2tMMcN68IT3cJbhS,0.0973
0.0258,https://api.spotify.com/v1/audio-analysis/65MOTX6uSFAnqXl7dlAuId,0.419,236987,0.585,65MOTX6uSFAnqXl7dlAuId,0.0,6,0.143,-5.435,1,0.0741,72.635,4,https://api.spotify.com/v1/tracks/65MOTX6uSFAnqXl7dlAuId,audio_features,spotify:track:65MOTX6uSFAnqXl7dlAuId,0.256
0.362,https://api.spotify.com/v1/audio-analysis/0m2orA1i5lLZUOt9XLwSd0,0.592,217107,0.681,0m2orA1i5lLZUOt9XLwSd0,0.0,0,0.142,-5.597,1,0.141,147.016,4,https://api.spotify.com/v1/tracks/0m2orA1i5lLZUOt9XLwSd0,audio_features,spotify:track:0m2orA1i5lLZUOt9XLwSd0,0.491
0.0162,https://api.spotify.com/v1/audio-analysis/20H2Hd5AkUcRjB4yL3UQtJ,0.53,165200,0.512,20H2Hd5AkUcRjB4yL3UQtJ,7.04e-05,8,0.128,-7.094,1,0.133,196.121,4,https://api.spotify.com/v1/tracks/20H2Hd5AkUcRjB4yL3UQtJ,audio_features,spotify:track:20H2Hd5AkUcRjB4yL3UQtJ,0.401
0.102,https://api.spotify.com/v1/audio-analysis/3LyNsopPP3hXf8bZBE7cDk,0.859,210333,0.424,3LyNsopPP3hXf8bZBE7cDk,0.0,10,0.327,-6.155,1,0.27,145.886,4,https://api.spotify.com/v1/tracks/3LyNsopPP3hXf8bZBE7cDk,audio_features,spotify:track:3LyNsopPP3hXf8bZBE7cDk,0.293
0.0876,https://api.spotify.com/v1/audio-analysis/1DRW9bQzt2SE8f7H4KJZyL,0.629,260077,0.717,1DRW9bQzt2SE8f7H4KJZyL,0.0,6,0.358,-5.706,1,0.0638,145.959,4,https://api.spotify.com/v1/tracks/1DRW9bQzt2SE8f7H4KJZyL,audio_features,spotify:track:1DRW9bQzt2SE8f7H4KJZyL,0.129
0.000115,https://api.spotify.com/v1/audio-analysis/4U9arGcc4ATa7shChhLQP0,0.494,188228,0.778,4U9arGcc4ATa7shChhLQP0,0.0,8,0.0904,-7.041,1,0.0359,139.963,4,https://api.spotify.com/v1/tracks/4U9arGcc4ATa7shChhLQP0,audio_features,spotify:track:4U9arGcc4ATa7shChhLQP0,0.406
0.0483,https://api.spotify.com/v1/audio-analysis/0PDwNx6GrHc5sRVy6Hc7GP,0.919,146427,0.535,0PDwNx6GrHc5sRVy6Hc7GP,0.0,5,0.102,-5.944,0,0.093,117.957,4,https://api.spotify.com/v1/tracks/0PDwNx6GrHc5sRVy6Hc7GP,audio_features,spotify:track:0PDwNx6GrHc5sRVy6Hc7GP,0.197
0.218,https://api.spotify.com/v1/audio-analysis/3FUP0gYxsivCHzWzu8uUGw,0.732,207560,0.632,3FUP0gYxsivCHzWzu8uUGw,0.0,2,0.312,-5.46,1,0.231,81.506,4,https://api.spotify.com/v1/tracks/3FUP0gYxsivCHzWzu8uUGw,audio_features,spotify:track:3FUP0gYxsivCHzWzu8uUGw,0.337
0.0889,https://api.spotify.com/v1/audio-analysis/0WQcnrsEqrY2e5nexGe3HX,0.9,236227,0.532,0WQcnrsEqrY2e5nexGe3HX,0.0,0,0.0533,-5.516,1,0.0744,140.023,4,https://api.spotify.com/v1/tracks/0WQcnrsEqrY2e5nexGe3HX,audio_features,spotify:track:0WQcnrsEqrY2e5nexGe3HX,0.592
0.0856,https://api.spotify.com/v1/audio-analysis/1tyjWMMINb9S0YBynTvJ7s,0.809,212383,0.58,1tyjWMMINb9S0YBynTvJ7s,0.0,1,0.115,-7.253,1,0.348,157.961,4,https://api.spotify.com/v1/tracks/1tyjWMMINb9S0YBynTvJ7s,audio_features,spotify:track:1tyjWMMINb9S0YBynTvJ7s,0.146
0.333,https://api.spotify.com/v1/audio-analysis/28mIIBZt0jAe8k9g52NOsX,0.877,205267,0.375,28mIIBZt0jAe8k9g52NOsX,0.0103,10,0.101,-10.83,1,0.304,77.028,4,https://api.spotify.com/v1/tracks/28mIIBZt0jAe8k9g52NOsX,audio_features,spotify:track:28mIIBZt0jAe8k9g52NOsX,0.0832
0.181,https://api.spotify.com/v1/audio-analysis/0RyA3o15NOLJYtm9NlDu5c,0.635,218947,0.777,0RyA3o15NOLJYtm9NlDu5c,0.0,1,0.357,-6.018,1,0.231,128.09,4,https://api.spotify.com/v1/tracks/0RyA3o15NOLJYtm9NlDu5c,audio_features,spotify:track:0RyA3o15NOLJYtm9NlDu5c,0.177
0.129,https://api.spotify.com/v1/audio-analysis/6znSbsDDFdBZaiucjUGaWy,0.596,177292,0.935,6znSbsDDFdBZaiucjUGaWy,0.0,6,0.108,-2.794,0,0.0855,130.029,4,https://api.spotify.com/v1/tracks/6znSbsDDFdBZaiucjUGaWy,audio_features,spotify:track:6znSbsDDFdBZaiucjUGaWy,0.678
0.295,https://api.spotify.com/v1/audio-analysis/0OlS52TmtK2gPaEtdmr7DN,0.65,176893,0.782,0OlS52TmtK2gPaEtdmr7DN,0.0,8,0.107,-4.295,1,0.0721,171.988,4,https://api.spotify.com/v1/tracks/0OlS52TmtK2gPaEtdmr7DN,audio_features,spotify:track:0OlS52TmtK2gPaEtdmr7DN,0.944
0.135,https://api.spotify.com/v1/audio-analysis/3OTMcouJxgNYYwuLsQ4Qw6,0.586,195667,0.855,3OTMcouJxgNYYwuLsQ4Qw6,0.0,1,0.754,-3.481,1,0.323,80.105,4,https://api.spotify.com/v1/tracks/3OTMcouJxgNYYwuLsQ4Qw6,audio_features,spotify:track:3OTMcouJxgNYYwuLsQ4Qw6,0.549
0.0678,https://api.spotify.com/v1/audio-analysis/2AyyImkxFBEhfPmIe46Ppl,0.695,256560,0.502,2AyyImkxFBEhfPmIe46Ppl,0.0,8,0.11,-5.389,1,0.279,173.916,3,https://api.spotify.com/v1/tracks/2AyyImkxFBEhfPmIe46Ppl,audio_features,spotify:track:2AyyImkxFBEhfPmIe46Ppl,0.447
0.0143,https://api.spotify.com/v1/audio-analysis/7yIxGTsByzEpbxmZtyP6rO,0.821,119147,0.567,7yIxGTsByzEpbxmZtyP6rO,0.0,7,0.144,-5.467,1,0.166,129.976,4,https://api.spotify.com/v1/tracks/7yIxGTsByzEpbxmZtyP6rO,audio_features,spotify:track:7yIxGTsByzEpbxmZtyP6rO,0.0985
0.0499,https://api.spotify.com/v1/audio-analysis/6g5exlGGjNqJwIK6OQoolD,0.787,174627,0.68,6g5exlGGjNqJwIK6OQoolD,0.0,7,0.117,-5.991,0,0.0488,110.016,4,https://api.spotify.com/v1/tracks/6g5exlGGjNqJwIK6OQoolD,audio_features,spotify:track:6g5exlGGjNqJwIK6OQoolD,0.574
0.0933,https://api.spotify.com/v1/audio-analysis/0Z9HQ8YvHqdeOjTwsR3cS7,0.65,213226,0.765,0Z9HQ8YvHqdeOjTwsR3cS7,0.00457,11,0.119,-4.603,0,0.0464,107.015,4,https://api.spotify.com/v1/tracks/0Z9HQ8YvHqdeOjTwsR3cS7,audio_features,spotify:track:0Z9HQ8YvHqdeOjTwsR3cS7,0.475
0.593,https://api.spotify.com/v1/audio-analysis/2A69wys3S9uiPSmn6UZWJn,0.725,184080,0.437,2A69wys3S9uiPSmn6UZWJn,0.0,6,0.0842,-9.602,1,0.0575,83.985,4,https://api.spotify.com/v1/tracks/2A69wys3S9uiPSmn6UZWJn,audio_features,spotify:track:2A69wys3S9uiPSmn6UZWJn,0.759
0.194,https://api.spotify.com/v1/audio-analysis/1jNrotshHZUS2wj7MU6Lw9,0.921,211840,0.442,1jNrotshHZUS2wj7MU6Lw9,6.11e-06,1,0.0907,-6.347,1,0.287,124.055,4,https://api.spotify.com/v1/tracks/1jNrotshHZUS2wj7MU6Lw9,audio_features,spotify:track:1jNrotshHZUS2wj7MU6Lw9,0.0552
0.0651,https://api.spotify.com/v1/audio-analysis/4dVpf9jZjcORqGTLUaeYj9,0.797,173600,0.844,4dVpf9jZjcORqGTLUaeYj9,0.0,11,0.087,-5.482,1,0.275,170.142,4,https://api.spotify.com/v1/tracks/4dVpf9jZjcORqGTLUaeYj9,audio_features,spotify:track:4dVpf9jZjcORqGTLUaeYj9,0.52
0.422,https://api.spotify.com/v1/audio-analysis/7zFXmv6vqI4qOt4yGf3jYZ,0.658,278180,0.294,7zFXmv6vqI4qOt4yGf3jYZ,5.2e-05,4,0.0749,-8.533,0,0.0321,74.038,4,https://api.spotify.com/v1/tracks/7zFXmv6vqI4qOt4yGf3jYZ,audio_features,spotify:track:7zFXmv6vqI4qOt4yGf3jYZ,0.358
0.467,https://api.spotify.com/v1/audio-analysis/3qpCDnqnikzjra9AeifPdt,0.468,257541,0.682,3qpCDnqnikzjra9AeifPdt,0.0,1,0.117,-3.5,1,0.161,104.941,3,https://api.spotify.com/v1/tracks/3qpCDnqnikzjra9AeifPdt,audio_features,spotify:track:3qpCDnqnikzjra9AeifPdt,0.216
0.74,https://api.spotify.com/v1/audio-analysis/6R6ihJhRbgu7JxJKIbW57w,0.654,243238,0.325,6R6ihJhRbgu7JxJKIbW57w,2.14e-05,2,0.152,-11.925,1,0.282,139.886,4,https://api.spotify.com/v1/tracks/6R6ihJhRbgu7JxJKIbW57w,audio_features,spotify:track:6R6ihJhRbgu7JxJKIbW57w,0.39
0.213,https://api.spotify.com/v1/audio-analysis/6uFsE1JgZ20EXyU0JQZbUR,0.773,211859,0.68,6uFsE1JgZ20EXyU0JQZbUR,1.57e-05,9,0.122,-6.378,0,0.141,128.062,4,https://api.spotify.com/v1/tracks/6uFsE1JgZ20EXyU0JQZbUR,audio_features,spotify:track:6uFsE1JgZ20EXyU0JQZbUR,0.497
0.523,https://api.spotify.com/v1/audio-analysis/4pdgV8qr9Oytcv6thCdiIZ,0.848,255413,0.663,4pdgV8qr9Oytcv6thCdiIZ,0.0,8,0.108,-5.606,0,0.245,133.993,4,https://api.spotify.com/v1/tracks/4pdgV8qr9Oytcv6thCdiIZ,audio_features,spotify:track:4pdgV8qr9Oytcv6thCdiIZ,0.333
0.0767,https://api.spotify.com/v1/audio-analysis/4mxWSdf71VFO52qFeY0fZt,0.795,199849,0.608,4mxWSdf71VFO52qFeY0fZt,2.92e-06,5,0.0853,-5.222,0,0.0694,110.001,4,https://api.spotify.com/v1/tracks/4mxWSdf71VFO52qFeY0fZt,audio_features,spotify:track:4mxWSdf71VFO52qFeY0fZt,0.386
0.402,https://api.spotify.com/v1/audio-analysis/6875MeXyCW0wLyT72Eetmo,0.721,181933,0.626,6875MeXyCW0wLyT72Eetmo,0.0,4,0.102,-4.2,1,0.123,99.914,4,https://api.spotify.com/v1/tracks/6875MeXyCW0wLyT72Eetmo,audio_features,spotify:track:6875MeXyCW0wLyT72Eetmo,0.558
0.0793,https://api.spotify.com/v1/audio-analysis/6YVpU5vVxezJCYeQUxIkRT,0.795,199849,0.611,6YVpU5vVxezJCYeQUxIkRT,3.04e-06,5,0.0853,-5.224,0,0.0711,110.016,4,https://api.spotify.com/v1/tracks/6YVpU5vVxezJCYeQUxIkRT,audio_features,spotify:track:6YVpU5vVxezJCYeQUxIkRT,0.404
0.00413,https://api.spotify.com/v1/audio-analysis/6eUncuJutsFi9BGO1JaBHh,0.897,212014,0.634,6eUncuJutsFi9BGO1JaBHh,0.0,4,0.0686,-6.264,0,0.161,112.048,4,https://api.spotify.com/v1/tracks/6eUncuJutsFi9BGO1JaBHh,audio_features,spotify:track:6eUncuJutsFi9BGO1JaBHh,0.506
0.0242,https://api.spotify.com/v1/audio-analysis/26K4tbF6waeJzo11e3JDo8,0.642,225953,0.791,26K4tbF6waeJzo11e3JDo8,0.00891,0,0.192,-6.073,1,0.137,169.84,4,https://api.spotify.com/v1/tracks/26K4tbF6waeJzo11e3JDo8,audio_features,spotify:track:26K4tbF6waeJzo11e3JDo8,0.359
0.098,https://api.spotify.com/v1/audio-analysis/3ddGkOciDpBIKYO5V2GY4N,0.688,190227,0.85,3ddGkOciDpBIKYO5V2GY4N,0.0,7,0.043,-4.48,1,0.065,87.985,4,https://api.spotify.com/v1/tracks/3ddGkOciDpBIKYO5V2GY4N,audio_features,spotify:track:3ddGkOciDpBIKYO5V2GY4N,0.826
0.194,https://api.spotify.com/v1/audio-analysis/2ODKShrWcNSyoqqCWHzuzR,0.638,179680,0.62,2ODKShrWcNSyoqqCWHzuzR,0.000113,11,0.073,-2.416,1,0.0555,95.868,4,https://api.spotify.com/v1/tracks/2ODKShrWcNSyoqqCWHzuzR,audio_features,spotify:track:2ODKShrWcNSyoqqCWHzuzR,0.492
0.0755,https://api.spotify.com/v1/audio-analysis/1zOrNX2Rp00WGJzNJUfj0V,0.693,199980,0.674,1zOrNX2Rp00WGJzNJUfj0V,1.42e-06,1,0.194,-5.58,1,0.0626,128.096,4,https://api.spotify.com/v1/tracks/1zOrNX2Rp00WGJzNJUfj0V,audio_features,spotify:track:1zOrNX2Rp00WGJzNJUfj0V,0.316
0.232,https://api.spotify.com/v1/audio-analysis/2Es3LsoQwFJNfpQYRWxfS9,0.532,217773,0.793,2Es3LsoQwFJNfpQYRWxfS9,0.0,5,0.329,-4.3,0,0.159,81.99,4,https://api.spotify.com/v1/tracks/2Es3LsoQwFJNfpQYRWxfS9,audio_features,spotify:track:2Es3LsoQwFJNfpQYRWxfS9,0.641
0.000481,https://api.spotify.com/v1/audio-analysis/0AICBlLzFCTpUqmAbtzB2z,0.66,143969,0.603,0AICBlLzFCTpUqmAbtzB2z,0.0,9,0.128,-7.366,0,0.0661,119.412,4,https://api.spotify.com/v1/tracks/0AICBlLzFCTpUqmAbtzB2z,audio_features,spotify:track:0AICBlLzFCTpUqmAbtzB2z,0.226
0.342,https://api.spotify.com/v1/audio-analysis/4WmvfnGUjIkJuKdaT0D3He,0.572,237923,0.855,4WmvfnGUjIkJuKdaT0D3He,3.61e-06,2,0.1,-6.213,0,0.386,139.554,4,https://api.spotify.com/v1/tracks/4WmvfnGUjIkJuKdaT0D3He,audio_features,spotify:track:4WmvfnGUjIkJuKdaT0D3He,0.597
0.0573,https://api.spotify.com/v1/audio-analysis/19WjVVgXjdKXfLXoaDPwTM,0.616,208198,0.77,19WjVVgXjdKXfLXoaDPwTM,0.0,2,0.159,-6.5,1,0.142,160.049,4,https://api.spotify.com/v1/tracks/19WjVVgXjdKXfLXoaDPwTM,audio_features,spotify:track:19WjVVgXjdKXfLXoaDPwTM,0.412
0.247,https://api.spotify.com/v1/audio-analysis/6foxplXS0YEq8cO374Lty4,0.95,124056,0.533,6foxplXS0YEq8cO374Lty4,0.0,5,0.114,-7.022,1,0.148,119.869,4,https://api.spotify.com/v1/tracks/6foxplXS0YEq8cO374Lty4,audio_features,spotify:track:6foxplXS0YEq8cO374Lty4,0.675
0.0665,https://api.spotify.com/v1/audio-analysis/7zgqtptZvhf8GEmdsM2vp2,0.615,208198,0.779,7zgqtptZvhf8GEmdsM2vp2,0.0,2,0.155,-6.454,1,0.135,160.0,4,https://api.spotify.com/v1/tracks/7zgqtptZvhf8GEmdsM2vp2,audio_features,spotify:track:7zgqtptZvhf8GEmdsM2vp2,0.453
0.104,https://api.spotify.com/v1/audio-analysis/0XfOi87h82i09rQjWYG0Bm,0.767,165467,0.934,0XfOi87h82i09rQjWYG0Bm,0.0,4,0.0835,-3.057,0,0.195,121.069,4,https://api.spotify.com/v1/tracks/0XfOi87h82i09rQjWYG0Bm,audio_features,spotify:track:0XfOi87h82i09rQjWYG0Bm,0.895
0.101,https://api.spotify.com/v1/audio-analysis/1j4kHkkpqZRBwE0A4CN4Yv,0.258,239000,0.437,1j4kHkkpqZRBwE0A4CN4Yv,1.27e-06,11,0.106,-6.593,0,0.039,180.043,4,https://api.spotify.com/v1/tracks/1j4kHkkpqZRBwE0A4CN4Yv,audio_features,spotify:track:1j4kHkkpqZRBwE0A4CN4Yv,0.0967
0.611,https://api.spotify.com/v1/audio-analysis/6y6jbcPG4Yn3Du4moXaenr,0.63,245172,0.5,6y6jbcPG4Yn3Du4moXaenr,4.04e-05,1,0.114,-8.755,0,0.0611,144.871,4,https://api.spotify.com/v1/tracks/6y6jbcPG4Yn3Du4moXaenr,audio_features,spotify:track:6y6jbcPG4Yn3Du4moXaenr,0.315
0.658,https://api.spotify.com/v1/audio-analysis/0mel2N9Ws9r4yLQn5QE21Y,0.653,201000,0.378,0mel2N9Ws9r4yLQn5QE21Y,0.0,5,0.177,-8.273,1,0.0533,91.835,4,https://api.spotify.com/v1/tracks/0mel2N9Ws9r4yLQn5QE21Y,audio_features,spotify:track:0mel2N9Ws9r4yLQn5QE21Y,0.54
0.0288,https://api.spotify.com/v1/audio-analysis/3d0UvSeEHiTvWSIP9SjU6K,0.665,157080,0.749,3d0UvSeEHiTvWSIP9SjU6K,0.000102,7,0.0835,-5.507,1,0.0293,130.05,4,https://api.spotify.com/v1/tracks/3d0UvSeEHiTvWSIP9SjU6K,audio_features,spotify:track:3d0UvSeEHiTvWSIP9SjU6K,0.814
0.0393,https://api.spotify.com/v1/audio-analysis/5AEtlRudpgdT5FtNiuly6Y,0.659,174800,0.717,5AEtlRudpgdT5FtNiuly6Y,0.0,8,0.0769,-4.202,1,0.0581,103.036,4,https://api.spotify.com/v1/tracks/5AEtlRudpgdT5FtNiuly6Y,audio_features,spotify:track:5AEtlRudpgdT5FtNiuly6Y,0.71
0.0117,https://api.spotify.com/v1/audio-analysis/2Xqd0wUttjueBfdcltADOv,0.838,245387,0.771,2Xqd0wUttjueBfdcltADOv,0.0,1,0.0853,-3.791,1,0.244,175.957,4,https://api.spotify.com/v1/tracks/2Xqd0wUttjueBfdcltADOv,audio_features,spotify:track:2Xqd0wUttjueBfdcltADOv,0.405
0.00732,https://api.spotify.com/v1/audio-analysis/4bhQq99HRP0whXut7pM5vV,0.341,195667,0.576,4bhQq99HRP0whXut7pM5vV,0.0,4,0.142,-7.142,1,0.0559,147.913,4,https://api.spotify.com/v1/tracks/4bhQq99HRP0whXut7pM5vV,audio_features,spotify:track:4bhQq99HRP0whXut7pM5vV,0.336
0.000774,https://api.spotify.com/v1/audio-analysis/4EDV8s0WpNfW2wIU7wElLQ,0.611,223627,0.844,4EDV8s0WpNfW2wIU7wElLQ,0.0,9,0.337,-3.763,0,0.0359,104.985,4,https://api.spotify.com/v1/tracks/4EDV8s0WpNfW2wIU7wElLQ,audio_features,spotify:track:4EDV8s0WpNfW2wIU7wElLQ,0.548
0.0397,https://api.spotify.com/v1/audio-analysis/4v0H0JBon5WDXAAQMJU9re,0.449,232937,0.699,4v0H0JBon5WDXAAQMJU9re,0.000106,6,0.136,-6.024,1,0.116,160.833,4,https://api.spotify.com/v1/tracks/4v0H0JBon5WDXAAQMJU9re,audio_features,spotify:track:4v0H0JBon5WDXAAQMJU9re,0.196
0.00755,https://api.spotify.com/v1/audio-analysis/0o7glLPfZgns8ZF14Wlpf7,0.811,172599,0.596,0o7glLPfZgns8ZF14Wlpf7,1.15e-05,11,0.0588,-5.428,1,0.0621,130.03,4,https://api.spotify.com/v1/tracks/0o7glLPfZgns8ZF14Wlpf7,audio_features,spotify:track:0o7glLPfZgns8ZF14Wlpf7,0.673
0.0251,https://api.spotify.com/v1/audio-analysis/2YMhrXQYKkm4kXLcXKKd5z,0.554,205733,0.743,2YMhrXQYKkm4kXLcXKKd5z,0.0,9,0.359,-6.016,1,0.0287,72.997,4,https://api.spotify.com/v1/tracks/2YMhrXQYKkm4kXLcXKKd5z,audio_features,spotify:track:2YMhrXQYKkm4kXLcXKKd5z,0.673
